 precio ,col,muni,cord,lat,long,terr,const,cuart,sanit,piso
" $33,450,000.00 ",Las Cumbres 1 Sector,"Monterrey
      ","25.6970128, -100.3558695",25.6970128,-100.3558695,,725,NaN,NaN,
" $4,300,000.00 ",Lomas del Roble Sector 1,San Nicol†s de los Garza,"25.7421527769, -100.3157852927",25.74215278,-100.3157853,,173,4,2,
" $13,000,000.00 ",Colinas de San Jer¢nimo,"Monterrey
      ","25.6825604414, -100.3604303752",25.68256044,-100.3604304,,444,3,6,
" $23,000,000.00 ",Zona Palo Blanco,San Pedro Garza Garc°a,"25.6551573, -100.3982221",25.6551573,-100.3982221,,447,3,4,
" $7,290,000.00 ",Altares Residencial,"Santiago
      ","25.4579384, -100.1634215",25.4579384,-100.1634215,,267,3,3,
" $28,900,000.00 ",Vista Real,San Pedro Garza Garc°a,"25.6519781336, -100.3254983439",25.65197813,-100.3254983,,450,2,NaN,
" $9,800,000.00 ",Mirador Residencial,"Monterrey
      ","25.6219182423, -100.2951242489",25.62191824,-100.2951242,,335,3,3,
" $7,250,000.00 ",Valle de Cumbres Premier,Garc°a,"25.7571237232, -100.4448130764",25.75712372,-100.4448131,,307,3,4,
" $14,900,000.00 ",Fuentes del Valle,San Pedro Garza Garc°a,"25.6675220249, -100.371441367",25.66752202,-100.3714414,,342,3,4,
" $9,600,000.00 ",Bosques de Las Cumbres C,"Monterrey
      ","25.729660692, -100.3980237043",25.72966069,-100.3980237,,328.31,3,4,
" $7,500,000.00 ",Las Cumbres 2 Sector,"Monterrey
      ","25.7053077222, -100.368495438",25.70530772,-100.3684954,,230,3,3,
" $6,700,000.00 ",Hacienda Santa Clara,"Monterrey
      ","25.7465121, -100.3893859",25.7465121,-100.3893859,,356,4,2,
" $21,000,000.00 ",Zona Fuentes del Valle,San Pedro Garza Garc°a,"25.6642909155, -100.3630323659",25.66429092,-100.3630324,,485,3,3,
" $9,100,000.00 ",Contry Sol,"Guadalupe
      ","25.6526053499, -100.2628202855",25.65260535,-100.2628203,,549,4,6,
" $10,900,000.00 ",Vista Hermosa,"Monterrey
      ","25.6889852516, -100.3548851241",25.68898525,-100.3548851,,376,4,4,
" $10,500,000.00 ",Zona Valle Poniente,San Pedro Garza Garc°a,"25.6606572839, -100.4274281451",25.66065728,-100.4274281,,285,3,3,
" $23,450,000.00 ",Cantizal,"Santa Catarina
      ","25.6558044, -100.4293785",25.6558044,-100.4293785,,500,3,4,
" $15,950,000.00 ",Las Cumbres 2 Sector,"Monterrey
      ","25.6988968, -100.3638572",25.6988968,-100.3638572,,780,4,5,
" $41,500,000.00 ",Sierra Alta,"Monterrey
      ","25.7440485, -100.3728895",25.7440485,-100.3728895,,"1,029",5,7,
" $7,700,000.00 ",Bosques Del Poniente,"Santa Catarina
      ","25.6775478, -100.4530032",25.6775478,-100.4530032,,210,3,4,
" $8,100,000.00 ",Amorada Privada Residencial,"Santiago
      ","25.4856201, -100.1801313",25.4856201,-100.1801313,,338.69,3,3,
" $9,800,000.00 ",El Barrial,"Santiago
      ","25.4759572, -100.1865473",25.4759572,-100.1865473,,373,3,4,
" $25,000,000.00 ",Valle Del Campestre,San Pedro Garza Garc°a,"25.6493905, -100.3561053",25.6493905,-100.3561053,,732,4,4,
" $7,950,000.00 ",Las Cumbres 6 Sector D-1,"Monterrey
      ","25.7375673, -100.4066028",25.7375673,-100.4066028,,300,4,2,
" $5,650,000.00 ",Cumbres de Santiago,"Santiago
      ","25.3771499, -100.1196095",25.3771499,-100.1196095,,250,3,3,
" $5,200,000.00 ",Cumbres de Santiago,"Santiago
      ","25.3771499, -100.1196095",25.3771499,-100.1196095,,250,3,3,
" $14,300,000.00 ",Catujanes,"Monterrey
      ","25.5696651417, -100.2298188064",25.56966514,-100.2298188,,410,3,4,
" $47,500,000.00 ",Sierra Alta 9o Sector,"Monterrey
      ","25.5641876, -100.2699589",25.5641876,-100.2699589,,"1,081.59",6,5,
" $38,900,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.5657087, -100.2289548",25.5657087,-100.2289548,,837,5,6,
" $37,500,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.5657087, -100.2289548",25.5657087,-100.2289548,,734.68,3,3,
" $13,500,000.00 ",Colinas del Valle,"Monterrey
      ","25.6773984, -100.3940095",25.6773984,-100.3940095,,340,3,3,
" $46,000,000.00 ",Villas Del Pedregal,San Pedro Garza Garc°a,"25.6363594, -100.3875155",25.6363594,-100.3875155,,"1,060",3,6,
" $54,982,010.00 ",Valle de San µngel,San Pedro Garza Garc°a,"25.6266333, -100.3648095",25.6266333,-100.3648095,,402.25,4,NaN,
" $65,000,000.00 ",Residencial Sierra Del Valle,San Pedro Garza Garc°a,"25.631605936, -100.3791393609",25.63160594,-100.3791394,,784,3,NaN,
" $6,000,000.00 ",Los Cedros,"Monterrey
      ","25.7214908, -100.3717022",25.7214908,-100.3717022,,360,4,3,
" $9,450,000.00 ",Cumbres Elite 6 Sector,"Monterrey
      ","25.7375673, -100.4066028",25.7375673,-100.4066028,,360,3,4,
" $13,800,000.00 ",El Ranchito,"Santiago
      ","25.4883751, -100.1925351",25.4883751,-100.1925351,,505,4,5,
" $22,000,000.00 ",San Francisco,"Santiago
      ","25.4144501413, -100.1668441547",25.41445014,-100.1668442,,602,4,4,
" $21,000,000.00 ",Country la Escondida,"Guadalupe
      ","25.6269935162, -100.2707068837",25.62699352,-100.2707069,,720,4,7,
" $10,000,000.00 ",Colinas del Valle,"Monterrey
      ","25.677208, -100.394112",25.677208,-100.394112,,352,3,3,
" $28,000,000.00 ",Vista Hermosa,"Monterrey
      ","25.6910283, -100.3568071",25.6910283,-100.3568071,,"1,215",3,4,
" $35,000,000.00 ",Ciudad Santa Catarina Centro,"Santa Catarina
      ","25.676001, -100.459465",25.676001,-100.459465,,900,5,5,
" $26,950,000.00 ",Fraccionamiento Las Misiones,"Santiago
      ","25.5142878, -100.191567",25.5142878,-100.191567,,571,3,3,
" $5,200,000.00 ",Cumbres Elite Premier,Garc°a,"25.7460424, -100.4350332",25.7460424,-100.4350332,,298,3,3,
" $5,400,000.00 ",Cumbres Elite Premier,Garc°a,"25.7460424, -100.4350332",25.7460424,-100.4350332,,298,3,3,
" $14,500,000.00 ",Colinas de San Jer¢nimo,"Monterrey
      ","25.6948789, -100.3829902",25.6948789,-100.3829902,,424,4,4,
" $24,970,000.00 ",Real Del Valle,San Pedro Garza Garc°a,"25.6415683, -100.324706",25.6415683,-100.324706,,530,3,3,
" $3,450,000.00 ",Azteca,"Guadalupe
      ","25.6845646, -100.2417875",25.6845646,-100.2417875,,207,4,2,
" $13,500,000.00 ",Valle de San µngel,San Pedro Garza Garc°a,"25.6256333, -100.3658095",25.6256333,-100.3658095,,362,2,4,
" $4,560,000.00 ",Paseo de Cumbres,"Monterrey
      ","25.74629, -100.409447",25.74629,-100.409447,,209,3,3,
" $139,000,000.00 ",San Patricio,San Pedro Garza Garc°a,"25.6404223, -100.3418925",25.6404223,-100.3418925,,"1,250",3,8,
" $9,300,000.00 ",Amorada Privada Residencial,"Santiago
      ","25.484446, -100.178574",25.484446,-100.178574,,315,4,4,
" $22,500,000.00 ",Cima de la Monta§a,"Monterrey
      ","25.731045, -100.411613",25.731045,-100.411613,,749,4,6,
" $22,000,000.00 ",Villa Monta§a,San Pedro Garza Garc°a,"25.6455026018, -100.4086276608",25.6455026,-100.4086277,,440,6,5,
" $11,500,000.00 ",El Barro,"Monterrey
      ","25.5159744, -100.2070481",25.5159744,-100.2070481,,419,3,4,
" $6,650,000.00 ",Lomas del Vergel,"Monterrey
      ","25.5964125, -100.245445",25.5964125,-100.245445,,210,3,3,
" $10,900,000.00 ",Natura,"Monterrey
      ","25.5794798, -100.2624387",25.5794798,-100.2624387,,344,3,4,
" $12,500,000.00 ",El Cerrito,"Santiago
      ","25.511398, -100.197632",25.511398,-100.197632,,430,4,4,
" $52,000,000.00 ",Colinas de San Agustin,San Pedro Garza Garc°a,"25.6395723, -100.335387",25.6395723,-100.335387,,"1,095",4,4,
" $3,500,000.00 ",Estancias Valle de Plata,"Apodaca
      ","25.781862, -100.207626",25.781862,-100.207626,,116,3,2,
" $3,300,000.00 ",Almer°a,"Apodaca
      ","25.764671, -100.133316",25.764671,-100.133316,,159,3,2,
" $21,000,000.00 ",Residencial Chipinque,San Pedro Garza Garc°a,"25.6296749072, -100.3607430201",25.62967491,-100.360743,,487,4,4,
" $26,000,000.00 ",Bosques de Valle Alto,"Monterrey
      ","25.580345, -100.2783063",25.580345,-100.2783063,,837,5,5,
" $14,000,000.00 ",Las Monta§as,"Santa Catarina
      ","25.6612561, -100.4390901",25.6612561,-100.4390901,,259.2,3,3,
" $9,800,000.00 ",Colinas del Valle,"Monterrey
      ","25.6763984, -100.3950095",25.6763984,-100.3950095,,314,4,4,
" $2,600,000.00 ",Miguel Aleman,San Nicol†s de los Garza,"25.718035, -100.22493",25.718035,-100.22493,,350,7,3,
" $4,400,000.00 ",Porto Cumbres,Garc°a,"25.754463, -100.462624",25.754463,-100.462624,,260,4,4,
" $10,900,000.00 ",Ciudad Santa Catarina Centro,"Santa Catarina
      ","25.676001, -100.459465",25.676001,-100.459465,,390,6,4,
" $3,600,000.00 ",Nueva Exposici¢n,"Guadalupe
      ","25.68121, -100.24556",25.68121,-100.24556,,170,3,1,
" $5,100,000.00 ",Monterrey Centro,"Monterrey
      ","25.672098, -100.330864",25.672098,-100.330864,,170,5,1,
" $20,500,000.00 ",Los Colorines,San Pedro Garza Garc°a,"25.631935, -100.346252",25.631935,-100.346252,,460,3,3,
" $5,300,000.00 ",Dominio Cumbres,Garc°a,"25.7714396, -100.4631917",25.7714396,-100.4631917,,187,3,2,
" $6,700,000.00 ",Dominio Cumbres,Garc°a,"25.7714396, -100.4631917",25.7714396,-100.4631917,,220,2,2,
" $9,900,000.00 ",Cumbres Mediterr†neo,"Monterrey
      ","25.730122, -100.402275",25.730122,-100.402275,,339,3,3,
" $9,800,000.00 ",Los Rodriguez,"Santiago
      ","25.4771481, -100.1731271",25.4771481,-100.1731271,,401,3,4,
" $46,000,000.00 ",Villas Del Pedregal,San Pedro Garza Garc°a,"25.6372487, -100.3871716",25.6372487,-100.3871716,,"1,060",3,6,
" $4,300,000.00 ",Dominio Cumbres,Garc°a,"25.7475131, -100.4615815",25.7475131,-100.4615815,,163.9,2,2,
" $16,300,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.501566, -100.178757",25.501566,-100.178757,,481,5,4,
" $19,750,000.00 ",El Jonuco,"Santa Catarina
      ","25.650812, -100.6315",25.650812,-100.6315,,350,3,3,
" $6,750,000.00 ",Condado de Asturias,"Santiago
      ","25.460781, -100.165863",25.460781,-100.165863,,295,3,3,
" $6,950,000.00 ",San Pedro El µlamo,"Santiago
      ","25.365, -100.448051",25.365,-100.448051,,420,4,4,
" $52,700,000.00 ",Antigua Hacienda San Agustin,San Pedro Garza Garc°a,"25.6302185, -100.3340463",25.6302185,-100.3340463,,972,3,4,
" $30,000,000.00 ",Los Cristales,"Monterrey
      ","25.54808, -100.217896",25.54808,-100.217896,,"1,413",16,16,
" $55,000,000.00 ",Jer¢nimo Siller,San Pedro Garza Garc°a,"25.6411007, -100.3717383",25.6411007,-100.3717383,,"1,800",4,4,
" $14,800,000.00 ",Colinas de San Jer¢nimo,"Monterrey
      ","25.6874656, -100.3643842",25.6874656,-100.3643842,,650,5,4,
" $3,200,000.00 ",Hacienda Mitras,"Monterrey
      ","25.7385529698, -100.3849328853",25.73855297,-100.3849329,,146,3,2,
" $8,640,000.00 ",Condado de Asturias,"Santiago
      ","25.460781, -100.165863",25.460781,-100.165863,,315,3,3,
" $8,640,000.00 ",Condado de Asturias,"Santiago
      ","25.458958, -100.166046",25.458958,-100.166046,,315,3,3,
" $8,950,000.00 ",Ciudad SatÇlite,"Monterrey
      ","25.6561923, -100.2120965",25.6561923,-100.2120965,,339,3,3,
" $4,200,000.00 ",Del Paseo Residencial,"Monterrey
      ","25.62726, -100.299469",25.62726,-100.299469,,77,3,1,
" $3,190,000.00 ",Paseo de Cumbres,"Monterrey
      ","25.748915, -100.40918",25.748915,-100.40918,,149,3,2,
" $11,000,000.00 ",Contry la Silla,"Guadalupe
      ","25.6353875, -100.2673912",25.6353875,-100.2673912,,480,3,4,
" $3,200,000.00 ",Parques de Guadalupe,"Guadalupe
      ","25.6693687, -100.2186613",25.6693687,-100.2186613,,220,3,3,
" $45,000,000.00 ",El Barrial,"Santiago
      ","25.470518, -100.183525",25.470518,-100.183525,,"1,167",6,7,
" $27,700,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.564234, -100.225677",25.564234,-100.225677,,607,5,7,
" $6,600,000.00 ",La Perla,"Monterrey
      ","25.737957, -100.357613",25.737957,-100.357613,,196,3,2,
" $7,800,000.00 ",Las Cumbres,"Monterrey
      ","25.76347, -100.390579",25.76347,-100.390579,,390,4,4,
" $2,900,000.00 ",Los Olivos Residencial,"Apodaca
      ","25.706015, -100.150375",25.706015,-100.150375,,238,3,3,
" $9,500,000.00 ",Puerta de Hierro,"Monterrey
      ","25.738327, -100.423111",25.738327,-100.423111,,360,3,4,
" $15,900,000.00 ",Residencial Dinast°a,"Monterrey
      ","25.701378, -100.3769",25.701378,-100.3769,,623,3,4,
" $4,800,000.00 ",Gran Reserva Cumbres,"Monterrey
      ","25.767545, -100.4238162",25.767545,-100.4238162,,261,3,3,
" $6,200,000.00 ",Mitras Centro,"Monterrey
      ","25.697994, -100.3415746",25.697994,-100.3415746,,209,4,3,
" $4,800,000.00 ",El Roble,San Nicol†s de los Garza,"25.7606117, -100.283278",25.7606117,-100.283278,,224,5,2,
" $2,600,000.00 ",Las Lomas,Garc°a,"25.769161, -100.428261",25.769161,-100.428261,,120,3,2,
" $34,500,000.00 ",Olinal†,San Pedro Garza Garc°a,"25.618925, -100.374962",25.618925,-100.374962,,483,3,3,
" $57,000,000.00 ",Renacimiento,"Monterrey
      ","25.6148295, -100.3175155",25.6148295,-100.3175155,,865,3,3,
" $12,990,000.00 ",Palmares Residencial,"Monterrey
      ","25.5633862086, -100.2457969448",25.56338621,-100.2457969,,400,3,5,
" $9,900,000.00 ",Colinas de San Jer¢nimo,"Monterrey
      ","25.6890679, -100.3653745",25.6890679,-100.3653745,,264,3,3,
" $69,500,000.00 ",Olinal†,San Pedro Garza Garc°a,"25.6189115, -100.3751692",25.6189115,-100.3751692,,987,4,4,
" $3,500,000.00 ",San Nicol†s de los Garza Centro,San Nicol†s de los Garza,"25.754128, -100.292252",25.754128,-100.292252,,130,3,2,
" $5,344,196.00 ",Dominio Cumbres,Garc°a,"25.7532271915, -100.4684472663",25.75322719,-100.4684473,,266.8,3,3,
" $6,000,000.00 ",Chepevera,"Monterrey
      ","25.6832535, -100.3427724",25.6832535,-100.3427724,,130,2,3,
" $15,900,000.00 ",El Jonuco,"Santa Catarina
      ","25.6508125, -100.6314977",25.6508125,-100.6314977,,475,4,4,
" $4,900,000.00 ",Cumbres Platinum,"Monterrey
      ","25.7453804292, -100.3954482079",25.74538043,-100.3954482,,240.8,3,5,
" $4,450,000.00 ",Cumbres Platinum,"Monterrey
      ","25.7605352, -100.4265436",25.7605352,-100.4265436,,215,3,3,
" $12,250,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.5014511, -100.179357",25.5014511,-100.179357,,380.85,3,3,
" $13,000,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.5014511, -100.179357",25.5014511,-100.179357,,464.64,3,3,
" $12,000,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.5014511, -100.179357",25.5014511,-100.179357,,362.2,3,3,
" $12,000,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.5014511, -100.179357",25.5014511,-100.179357,,357.12,3,3,
" $57,000,000.00 ",Los Encinos de San Agust°n,San Pedro Garza Garc°a,"25.6292027, -100.3428191",25.6292027,-100.3428191,,817.67,4,6,
" $3,800,000.00 ",Estancias Valle de Plata,"Apodaca
      ","25.781862, -100.207626",25.781862,-100.207626,,163,3,2,
" $7,450,000.00 ",San Jemo,"Monterrey
      ","25.683849, -100.36581",25.683849,-100.36581,,217,4,3,
" $2,590,000.00 ",Las Lomas,Garc°a,"25.770527, -100.4347",25.770527,-100.4347,,127,2,2,
" $28,000,000.00 ",Del Valle,San Pedro Garza Garc°a,"25.652967, -100.378517",25.652967,-100.378517,,800,5,8,
" $11,450,000.00 ",Vista Hermosa,"Monterrey
      ","25.6910283, -100.3568071",25.6910283,-100.3568071,,428,5,8,
" $17,500,000.00 ",Del Valle Sector F†tima,San Pedro Garza Garc°a,"25.6472277, -100.3717443",25.6472277,-100.3717443,,277,4,4,
" $17,500,000.00 ",Lomas de Valle Alto,"Monterrey
      ","25.586626, -100.259529",25.586626,-100.259529,,593,3,4,
" $1,300,000.00 ",Villa Luz,Ju†rez,"25.64159, -100.120941",25.64159,-100.120941,,120,2,1,
" $69,950,000.00 ",Olinal†,San Pedro Garza Garc°a,"25.6189115, -100.3751692",25.6189115,-100.3751692,,987,4,4,
" $3,800,000.00 ",Nexxus Residencial Sector Cristal,"General Escobedo
      ","25.768314, -100.31237",25.768314,-100.31237,,151,3,2,
" $26,000,000.00 ",Valle Alto,"Monterrey
      ","25.589601, -100.2619687",25.589601,-100.2619687,,"1,024",4,4,
" $5,500,000.00 ",Monterrey Centro,"Monterrey
      ","25.677931, -100.313202",25.677931,-100.313202,,155,3,3,
" $2,850,000.00 ",Condocasas Cumbres,"Monterrey
      ","25.722498, -100.378944",25.722498,-100.378944,,99,3,2,
" $11,850,000.00 ",Valle de San Jer¢nimo,"Monterrey
      ","25.6749148, -100.3597388",25.6749148,-100.3597388,,345,4,5,
" $3,705,000.00 ",Altrysa,Garc°a,"25.763037, -100.477417",25.763037,-100.477417,,209,3,2,
" $4,312,000.00 ",Santoral,Garc°a,"25.754463, -100.462624",25.754463,-100.462624,,223,3,2,
" $9,500,000.00 ",L Andana Residencial,"Monterrey
      ","25.551289, -100.235138",25.551289,-100.235138,,429,3,4,
" $5,500,000.00 ",Paseo del Vergel,"Monterrey
      ","25.586727, -100.242821",25.586727,-100.242821,,194,3,2,
" $5,700,000.00 ",Valle Dorado,"Santiago
      ","25.379725, -100.122093",25.379725,-100.122093,,229,3,3,
" $100,000,000.00 ",San Patricio,San Pedro Garza Garc°a,"25.674519, -100.399277",25.674519,-100.399277,,975,5,6,
" $2,750,000.00 ",Privalia Concordia,"Apodaca
      ","25.778131, -100.211952",25.778131,-100.211952,,180,3,2,
" $8,550,000.00 ",Cerradas de Valle Alto,"Monterrey
      ","25.5854415, -100.2535476",25.5854415,-100.2535476,,232,4,4,
" $6,930,000.00 ",La Primavera 3 Sector,"Monterrey
      ","25.64902, -100.2789423",25.64902,-100.2789423,,367,4,3,
" $2,980,000.00 ",Apice Dos,"Santa Catarina
      ","25.69663, -100.436485",25.69663,-100.436485,,107,3,2,
" $37,500,000.00 ",Fuentes del Valle,San Pedro Garza Garc°a,"25.6650914, -100.364845",25.6650914,-100.364845,,528,4,4,
" $8,490,000.00 ",El Barrial,"Santiago
      ","25.470518, -100.183525",25.470518,-100.183525,,415,3,4,
" $11,500,000.00 ",El Cerrito,"Santiago
      ","25.295279, -99.986664",25.295279,-99.986664,,407,3,5,
" $2,700,000.00 ",Misi¢n de Las Flores,"Apodaca
      ","25.7207567, -100.1741397",25.7207567,-100.1741397,,133,3,2,
" $21,900,000.00 ",Valle de San µngel,San Pedro Garza Garc°a,"25.6266333, -100.3648095",25.6266333,-100.3648095,,385,3,4,
" $12,300,000.00 ",Carolco,"Monterrey
      ","25.5471, -100.229881",25.5471,-100.229881,,378,3,3,
" $13,300,000.00 ",Laderas Caranday,"Monterrey
      ","25.548435, -100.214005",25.548435,-100.214005,,480,4,5,
" $18,700,000.00 ",Residencial San Agustin 1 Sector,San Pedro Garza Garc°a,"25.654512, -100.342834",25.654512,-100.342834,,380,3,5,
" $12,600,000.00 ",Valles de Santiago,"Santiago
      ","25.592172, -99.9961947",25.592172,-99.9961947,,422,3,4,
" $2,200,000.00 ",Los Parques Residencial,Garc°a,"25.7890103, -100.4684602",25.7890103,-100.4684602,,132,3,2,
" $4,100,000.00 ",Rinconada Colonial,"Apodaca
      ","25.8018259, -100.196942",25.8018259,-100.196942,,218,3,2,
" $14,000,000.00 ",Las Monta§as,"Santa Catarina
      ","25.6822754, -100.4396782",25.6822754,-100.4396782,,258,3,3,
" $3,800,000.00 ",Montenegro,"Santa Catarina
      ","25.6664539, -100.4395916",25.6664539,-100.4395916,,82,3,2,
" $10,950,000.00 ",Lagos del Vergel,"Monterrey
      ","25.5866685, -100.2689308",25.5866685,-100.2689308,,446,3,3,
" $6,950,000.00 ",Las Cumbres 5 Sector D-1,"Monterrey
      ","25.7376166, -100.40636",25.7376166,-100.40636,,300,3,4,
" $20,500,000.00 ",Lomas Del Valle,San Pedro Garza Garc°a,"25.6447753, -100.3805646",25.6447753,-100.3805646,,568,4,4,
" $2,950,000.00 ",Los Faisanes,"Guadalupe
      ","25.692472, -100.178398",25.692472,-100.178398,,250,4,2,
" $3,490,000.00 ",Puerta de Hierro,"Monterrey
      ","25.761974, -100.413307",25.761974,-100.413307,,160,3,2,
" $7,300,000.00 ",Cumbres San Agust°n,"Monterrey
      ","25.752668, -100.422722",25.752668,-100.422722,,264,3,3,
" $4,500,000.00 ",El Maguey,"Monterrey
      ","25.662203, -100.333984",25.662203,-100.333984,,270,2,2,
" $8,200,000.00 ",Colinas de las Cumbres,"Monterrey
      ","25.71633, -100.386566",25.71633,-100.386566,,513,3,4,
" $6,995,000.00 ",Cumbres San Agust°n,"Monterrey
      ","25.7644228, -100.4168833",25.7644228,-100.4168833,,264,3,3,
" $16,500,000.00 ",Las Cumbres,"Monterrey
      ","25.76347, -100.390579",25.76347,-100.390579,,535,3,4,
" $14,000,000.00 ",La Joya Privada Residencial,"Monterrey
      ","25.555904, -100.225853",25.555904,-100.225853,,450,3,3,
" $2,900,000.00 ",Privadas de La Monta§a,"Santa Catarina
      ","25.68626, -100.500595",25.68626,-100.500595,,120,3,1,
" $10,900,000.00 ",San Jemo,"Monterrey
      ","25.6803938, -100.3774193",25.6803938,-100.3774193,,431,4,4,
" $12,400,000.00 ",Residencial Dinast°a,"Monterrey
      ","25.700678, -100.375198",25.700678,-100.375198,,403,4,5,
" $85,000,000.00 ",Las Calzadas,San Pedro Garza Garc°a,"25.6298062, -100.3306693",25.6298062,-100.3306693,,"1,253",4,6,
" $15,900,000.00 ",Del Valle,San Pedro Garza Garc°a,"25.6594527398, -100.3792332996",25.65945274,-100.3792333,,450,NaN,NaN,
